Hash,Ply,GamePly,FEN,HasCastled,Eval,Result
97A93A00535E0E7D,27,128,r2q1rk1/p3ppb1/bp1p1npp/3P4/8/2N1BPPP/PP1Q1PB1/R3R1K1 b - - 3 14,3,16,0.5
2520E5A2ABBFB691,137,163,1r3qk1/3R1p2/2pPpQ1p/4P3/1p1P1P2/4K1P1/8/1B6 b - - 2 69,3,888,1.0
2BF057857741F016,92,158,3Q4/3K1pk1/4pr2/3p3P/3P2p1/3nP3/1P6/8 w - - 4 47,3,395,0.0
1E89560B98B2F01A,24,242,r2q1rk1/1p1nbppp/2p1pnb1/p2p4/2PP4/PP1BPN1P/1B1N1PP1/R2Q1RK1 w - - 3 13,3,30,0.5
0FA100A7FD0D6126,96,170,8/3b1pk1/3p4/2nPq1r1/r7/5BP1/1Q3N1P/5RRK w - - 4 49,3,-56,0.5
72D70EF3B5733895,108,132,8/2P5/4bp1k/6pP/1p1K4/6N1/8/8 w - - 3 55,2,-215,0.0
8943DE2D53AFCDC1,35,77,r4rk1/p4pbp/b2Pq3/2p1p1N1/2p5/2P2B2/P4PPP/R2QR1K1 b - - 0 18,3,334,1.0
E96B9B18B1EF69EA,124,173,8/Q5pk/r6p/PqP1P3/5p2/5P1P/6PK/6R1 w - - 1 63,3,452,1.0
9A6C10A10C18FFBC,28,69,3r1rk1/pp1qbppp/2p2n2/4B3/2BP2b1/2NQ4/PP3PPP/R3R1K1 w - - 6 15,3,7,1.0
F2D4F83C645D8BA5,128,170,8/8/1p4p1/1r1p2k1/3Pb2p/6bP/R5P1/5R1K w - - 0 65,3,-724,0.0
FCA359D4AED7F67B,155,226,8/1p1q2k1/6p1/P6p/5P2/4Q2P/5P1K/8 b - - 29 78,3,166,0.5
92A03A053AC51BA3,52,99,r1q1k2r/4bpp1/2p1pn1p/4N2P/2PP2P1/1Q2BP2/p7/KR5R w k - 0 27,1,-23,0.5
7F355D96332DC499,109,235,2K5/2Q3pk/P6p/8/8/2q5/8/8 b - - 7 55,3,47,0.5
30E402F704428BBB,96,164,8/8/p2p4/Pp1P3p/2p1Pkn1/2P4B/1KP5/8 w - - 5 49,2,-566,0.0
42732230F160E074,76,89,2b1N3/7p/7k/1p6/1PpPB3/r2n4/7P/5RK1 w - - 0 39,3,28,0.5
DD33554274FD1D5B,111,129,8/p1r1qr1k/Ppp4p/4p1pP/1RP1Pp2/3P1Q2/2P4K/1R6 b - - 1 56,2,-255,0.0
649A0F9967EF90A4,63,87,5k1r/pp2np2/2r1p3/3p1n1p/3P1NqP/2PR2P1/PP1Q1P2/1B2RK2 b - - 28 32,1,118,1.0
7662A671C5A4552F,38,179,r3r1k1/1pp2pb1/1p1q2p1/3P1p2/2QP4/P5P1/1P3PBP/R3R1K1 w - - 3 20,3,149,0.5
F93A8F557B093F5D,54,96,5rk1/4b1pp/4q3/1P6/8/P2p2PP/5B2/R4KNR w - - 0 28,2,-986,0.0
CC48727EAC685C91,62,130,2r3k1/1b1q1p1p/pn1Pr3/1pp1Bp2/8/2NQR2P/PP4P1/4R1K1 w - - 0 32,3,8,1.0
90A5CEE10E779421,148,182,7k/5p2/5N1P/4P1p1/1p1r2P1/p5K1/2n2P2/3R4 w - - 6 75,3,-551,0.0
10E79248AFA37A9C,15,147,r1bqk1nr/1pp2ppp/2n5/p3P3/2Pb4/P4N2/1P2BPPP/RNBQK2R b KQkq - 1 8,0,78,1.0
2C7E62977388FD9A,129,143,8/8/3b1k2/5p2/5PP1/4K1BP/8/8 b - - 6 65,3,370,1.0
CEE29A9325D5652A,250,362,6k1/5pp1/4p1p1/3n2P1/3PqP2/4P3/3KQ3/4B3 w - - 85 126,3,-171,0.5
7894D5AB0B7A2CB4,103,115,2R5/5p2/1P4k1/4K3/7p/8/6r1/8 b - - 1 52,3,-114,0.5
FC463DFF772651B3,45,158,3rr1k1/pp3pPp/2p2q2/4b3/8/PQ2P2b/1P2BP2/R1B1K2R b Q - 1 23,2,-256,0.0
3F75B36DB2718A23,172,242,8/8/8/R1nk1pp1/7p/4K2P/6P1/8 w - - 30 87,3,200,0.5
CD8A03CFD3F01A3F,40,197,4r1k1/p3ppb1/b4npp/2P5/P2R4/4BNP1/1r2PPBP/R5K1 w - - 0 21,3,178,1.0
95D7A639A0054204,114,147,3r4/pBp5/Pp4n1/1P4k1/2PP1p1p/2K3b1/3B1r2/5R1R w - - 35 58,0,-158,0.0
0BF143178A10BDD9,43,57,3r4/pp2kp2/4pn1p/6p1/b2N4/2P3P1/PP2BPP1/2K4R b - - 0 22,1,-31,0.5
AC303D2CF23AACD4,175,294,7b/r6P/8/8/4k1P1/6K1/8/7R b - - 15 88,1,-1,0.5
02F60699906D3D9A,39,83,r2q1rk1/3nbpp1/pp2p2p/P1ppP3/1P1P4/1NP3Q1/3B1PPP/R4RK1 b - - 1 20,3,-37,1.0
90178BB31B703A1F,255,364,4nk2/r6p/5P1P/4BK2/8/6R1/8/8 b - - 84 128,3,260,0.5
FF3BE05EFACF64AB,35,99,r1b2rk1/q2n1ppp/p7/3N4/1P3P2/P4Q2/2P3PP/2KRR3 b - - 2 18,3,-116,1.0
C263F7A6D082A0D4,52,88,5r1k/r4pp1/p2pb2p/P1qNp1b1/1pN1P3/1P1Q4/2P2PPP/R2R2K1 w - - 7 27,3,54,0.0
E18B05B497210FB0,42,83,rr4k1/p1qn1pb1/bp4pp/P1pPp3/2P1P3/1R1B1N2/3B1PPP/Q4RK1 w - - 8 22,3,180,1.0
FA58F7D72F63C8F3,127,245,8/2k1b3/3p2b1/3Pp1pp/1B6/4KPNP/8/8 b - - 30 64,3,-260,0.5
BC0D8CDAA2A54E31,117,190,8/6r1/R5p1/3k1pP1/5K2/8/8/8 b - - 0 59,2,-54,0.5
5CEA2533DE4DE7C7,104,236,8/6pk/7p/4N3/1r6/2n3PP/p4PK1/R7 w - - 3 53,3,-741,0.0
8C81688EE8F02E1E,48,183,r5kr/1p3pp1/1q2p1n1/p3n1Np/b1Pp3P/B5Q1/4BPP1/R2R2K1 w - - 4 25,1,-280,1.0
7F3E4D9A0BC19A74,57,203,1b1r2k1/1p2r1p1/pPb1pp1p/P1Pq4/2pPN3/2B2P1P/2Q1R1P1/4R1K1 b - - 0 29,3,32,1.0
B6B8CEF1FF3CED7C,29,122,r3k2r/pp1n1ppp/2pb1pb1/8/3P1PPN/7P/PPPBB3/2KR3R b kq f3 0 15,1,109,0.0
77806EECDFF94028,171,247,r2nr1qk/2R3p1/5pQp/3P1B1P/p4P2/6P1/1R6/6K1 b - - 2 86,3,93,1.0
5BD6BF74ABD208EA,49,90,1r3rk1/5pbp/6p1/p1Nqpn2/1p6/P2PP1P1/1B1Q1P1P/2R2RK1 b - - 1 25,3,84,0.5
1460BC592BF4CFB0,17,59,r1bqk2r/pp2npb1/2n1p1pp/2pp4/2P5/2NP1NP1/PP1BPPBP/1R1QK2R b Kkq - 1 9,0,-24,0.5
8D40B61527C4E88F,113,204,8/2P2p2/4p1k1/pN2P3/Pn2KP1P/8/8/2r5 b - h3 0 57,3,-582,0.0
1813DC69ED038C0D,31,73,rn1q1rk1/5pp1/p4b1p/1p1P4/3p4/1B3N2/PP3PPP/2RQ1RK1 b - - 1 16,3,68,1.0
C663AC596FF819BE,184,334,1R6/8/5p2/6k1/8/5r1p/8/7K w - - 48 93,3,-253,0.5
520715396B1B27D4,40,181,1r1qr1k1/2p2p2/p3b1pp/np1pP1b1/3P4/1B1Q2NP/PP3PP1/R1B1R1K1 w - - 2 21,3,149,1.0
E3315865D3A8DAA9,87,125,8/4kppp/pb2p3/1pp1P3/5P1P/1P1K2P1/P6N/8 b - - 6 44,3,-152,1.0
A1854E434540C8E6,16,99,r2qkb1r/pp1nnppp/4p3/2ppP3/3Pb2N/8/PPPNBPPP/R1BQ1RK1 w kq - 0 9,1,62,1.0
72915D0C4E87F984,93,194,5r2/1p5k/1np2r1p/6p1/pP1RP1P1/P1qP1p1P/2N2Q2/3R3K b - - 10 47,3,-195,0.0
A923046B9508C5D5,46,107,r3r1k1/pp2bp1p/1q2b1pB/1p1pP3/3N1Q2/1PP4P/P4PP1/R4RK1 w - - 2 24,3,122,1.0
D1E1A66079B7C9D9,79,144,1r6/Rp1k1p2/1p1p1np1/1N1P2K1/5P2/1P3B2/Pb6/8 b - - 2 40,1,-68,0.0
CC14C40CFFBBE974,58,82,6k1/5ppp/8/8/p1r1P3/8/5PPP/5RK1 w - - 0 30,3,-268,0.0
FB6A1F879D30F9B2,86,104,8/2R2pp1/4k3/p2b4/P7/1P2KP1r/3N4/8 w - - 1 44,3,151,0.5
A974AA028D7D953F,25,76,r4rk1/pb1n1ppp/q1p1pn2/Pp2N3/1bpPN3/4PB2/1P1B1PPP/R2Q1RK1 b - - 2 13,3,-51,0.0
1B97DE8576BD6E84,81,133,2k1r3/2p1P3/6N1/7P/2R5/1pP5/1r4P1/6K1 b - - 0 41,3,-166,1.0
4BF58F6B5E554A83,14,107,r1bqk2r/1p1pbppp/p1n1p1n1/2p5/2P1P3/1PN2NP1/PB1P1P1P/R2QKB1R w KQkq - 1 8,0,-4,1.0
8E404B4F2D3DAE67,67,127,4r1k1/q4pp1/2p4p/8/1P2p3/2P3P1/P2Q1P1P/3R2K1 b - - 0 34,3,52,1.0
39CCD702E61B52AB,168,247,8/8/8/4pqp1/PP2R3/2N5/2K4k/3B4 w - - 5 85,1,586,1.0
565A73B15EBB3402,61,119,2r3k1/4r1pp/3n1p2/1p1p4/3P1P2/2PB3P/2R2PK1/R7 b - - 4 31,3,-96,0.5
47745B792571D1E8,48,244,5rk1/1p4pp/3pp3/8/r1P1P3/2q4P/4QPP1/1R3RK1 w - - 0 25,3,88,0.5
A0D5B7BD77D96408,96,118,5k2/6p1/6P1/1pR5/1P6/p5PK/5r2/4q3 w - - 0 49,3,-2323,0.0
DD9C0BE326475B2D,43,54,r3r1k1/pp3pp1/2p1n2p/8/5n2/2P1R1NP/PPB2PP1/4R1K1 b - - 2 22,3,-26,0.5
41D862BEFA0A3DAF,32,139,r3r1k1/1ppn1pbp/p2p1q2/3P2pb/2P1P3/2N1Q1P1/PP1N1PBP/2R2R1K w - - 2 17,3,97,1.0
9FC6BE04EAE47810,75,269,8/5p2/6kp/4p1p1/1b1pP1P1/1B1P3P/5P1K/8 b - - 2 38,3,13,0.5
5E619D6899D51DE7,101,148,2K5/R7/2p2P1p/2Pr3P/5PP1/8/pk6/8 b - - 0 51,3,765,0.0
0E4394ADE647A279,200,240,8/3k4/8/8/2B4p/pK5P/1b6/8 w - - 60 101,3,-214,0.5
6F518F17A2193900,30,50,2b1rbk1/2p2pp1/2n2q1p/pr2p3/3p4/PP1P2P1/2NNPPBP/1R1Q1RK1 w - - 0 16,3,-56,0.0
3DFDA1C78AFE838C,75,210,4b1rk/1pp4q/3p1p2/p2PpPrp/P1P1Rn1Q/1P3BN1/5PPR/6K1 b - - 16 38,3,-54,0.5
D46D5D04B7554E12,52,156,r4r2/3bq1k1/3p1pp1/p1p1p1p1/1p1PP3/1P1QP1NP/1PP2RP1/5RK1 w - - 0 27,3,5,0.5
4EB0C08F8AE52068,48,105,2r3k1/pp1b2pp/1n2p3/3pP3/5N1P/1P1R4/P1P5/2K2R2 w - - 1 25,3,384,1.0
0074E86692B69E8C,83,155,6r1/5p2/4pk1p/7p/2p2P2/1Nn1PBP1/1R6/4K3 b - - 0 42,3,-80,0.0
17514F2BDEA943DC,125,209,5r1k/6p1/3Q4/3KP3/PR4P1/1P5P/5q2/8 b - - 4 63,3,547,1.0
8BA642B99A88AE3D,36,71,3r1rk1/p1qnQpp1/1p5p/3R2B1/6n1/2P2N2/P4PPP/2R3K1 w - - 2 19,3,33,0.0
0E1963E559D84271,42,133,r2q1r2/4nnbk/5pp1/1ppp3p/p3PB1P/P1PP1NQP/1P2BR2/2R3K1 w - - 4 22,3,21,0.0
94013FED8A6F78D1,46,217,4k1nr/ppRr2pp/5p2/1b6/1N2P3/5PP1/P5BP/4K2R w Kk - 3 24,0,144,1.0
1AD38F1094922D28,142,195,8/8/1p4p1/1k3r2/pP6/P1K1R3/8/8 w - - 1 72,3,-119,0.0
C05A73227462AC02,38,143,r1b4r/p1p2kp1/1p3q1p/n4p1P/2PPp3/8/PBQ2PP1/R3KB1R w KQ - 0 20,0,-46,0.0
E1A9E3D7035DFD5A,78,125,5B2/5p2/pk4p1/1p1pn3/6p1/7P/5P1K/R7 w - - 3 40,1,239,1.0
61009E433003F657,67,197,3r4/pp1rbp1k/1q4p1/3pP3/nPpN1B1p/P3P2P/4QPP1/2RR3K b - - 2 34,3,139,1.0
F3E31397CCD3E740,26,87,r1bqk2r/3p1p1p/p3p1p1/1pb2P2/3pP3/1P1P4/PP2N1PP/R1BQ1RK1 w kq - 0 14,1,124,1.0
10662183B5F82C1C,25,113,r1bq1rk1/b1p2pp1/p1np1n1p/1p1Np3/3PP3/1BP2N1P/PP3PP1/R1BQ1RK1 b - - 0 13,3,56,0.5
C2F7C890410F685B,82,117,4q1r1/p3r1k1/1p1p1p1p/1PnP1B2/4PP2/4R1P1/4Q2K/4R3 w - - 5 42,3,259,1.0
F6B4201CB01EDED0,44,55,r4rk1/2q2p2/p3p3/3b2pp/Pp1B2n1/3B1N2/1PP1QPPb/R3R2K w - - 4 23,3,-25,0.5
47145C22B0FEBE29,48,66,1r4k1/p1p2p1p/3p4/5P2/B1p2P2/1P4P1/P2b1K1P/1R6 w - - 0 25,3,-58,0.0
1A564201B5DDA6DB,31,141,r3r1k1/pppq1p1p/2np2p1/8/2P5/2R1B1P1/PP1QPPKP/3R4 b - - 0 16,3,41,0.5
3FB1E25F59EBA039,100,111,8/7R/k7/p2N4/6rp/8/1K6/8 w - - 2 51,3,13,0.5
AAB68F5D102F4CD8,24,137,r1b2rk1/2q2ppp/p1p1pn2/b2p4/4P3/P1N1BP2/1PPQB1PP/2KR3R w - - 0 13,3,80,1.0
7DE19ED7CA66F064,59,160,3rn1k1/p4pp1/4p2p/q1p1Q3/b1P2B2/P4PPB/4PK1P/2R5 b - - 10 30,3,94,0.5
32ED682669A1437B,25,59,r2q1rk1/1p2bppp/2p1bn2/p1npN3/4PP2/2NP2PP/PPQ3B1/R1B2RK1 b - f3 0 13,3,23,0.5
A1C3F45462A25280,101,121,r7/3bk1p1/1K3p1p/p2B4/4P3/5P2/P2R2PP/8 b - - 5 51,2,211,1.0
1E8F2727BCB812E4,109,314,3q1k2/5p2/p4Bp1/1p3b1p/1P5P/P1Q2P2/6PK/8 b - - 19 55,3,72,0.5
477E66F647D82E7D,135,186,5k2/3R4/5Bp1/2p2rP1/r7/2P3K1/8/8 b - - 31 68,3,-257,0.0
6916F5CB67DF37DA,82,235,2b4k/7p/n1p2p2/1pP1pP2/pP2P1RP/2P5/3rB3/4N2K w - - 1 42,3,-478,1.0
63AED92AE8166234,26,149,r2q1rk1/1p1nbppp/p2pb3/8/3BPR2/2N5/PPP1B1PP/R2Q2K1 w - - 1 14,3,5,1.0
101626CA99D7D5B9,62,81,4k3/pb2n3/6rp/1pp5/4P1P1/P3NP2/1B3K1P/3R4 w - - 0 32,1,340,1.0
BA361CC4F2CE56A2,236,291,1R6/P7/rB6/4K3/2k5/8/8/7b w - - 45 119,3,305,0.5
24D1DC804B363A93,83,103,5k2/R3b1pp/3npp2/8/3B4/4PBP1/P4PKP/1r6 b - - 1 42,3,296,1.0
5A5268F59CE27B6D,19,110,2kr1bnr/ppp2p1p/2n1p3/6pq/3P4/P1N1PP2/1P1B1P1P/2RQKB1R b K - 1 10,2,68,0.5
C2806B16E69535C1,65,97,R7/p4pkp/1p2p1p1/3n4/P4P2/1n1N4/6PP/6K1 b - - 3 33,3,0,1.0
03D882E6E9C4C5E3,40,59,1r3rk1/5pb1/p2pbnp1/q1p1p2p/P1P1P3/4NNPP/1P3PB1/R2QR1K1 w - - 1 21,3,-9,0.5
A01780FC9A23235E,34,295,1r1r2k1/ppq1ppbp/4b1p1/n1P1P3/3BB3/2P2N1P/P4PP1/R2Q1RK1 w - - 5 18,3,73,0.5
364F40A02259C5F7,42,141,r4r2/p5pk/1npq4/2Npp2n/3P4/1Q2P3/PP3PPP/R4RK1 w - - 2 22,3,-112,1.0
99153EFAF44F94D8,23,118,r1bqk1nr/2p1n1b1/p2p2p1/1P1PppP1/7p/2N1P2P/PP2NPB1/R1BQK2R b KQkq - 0 12,0,-52,0.0
E83400ED34E4D982,101,137,5k2/R7/4p1p1/8/5r1P/6K1/B7/8 b - - 1 51,3,468,1.0
C900FB93336C8F76,55,124,3r2k1/5pp1/1p2b2p/pBpq4/8/P1PPR2P/1P3QP1/6K1 b - - 3 28,3,-48,0.5
D3D3A30EE5260BB4,85,123,r7/8/4kpp1/pR5p/P3PK1P/5P2/6P1/8 b - - 6 43,3,294,1.0
A9CA47F5CE71E077,60,79,1r5k/6pp/8/p1PRpr2/qbQ5/1R6/1PP2BPP/1K6 w - - 0 31,3,331,1.0
10CC1526811C37D3,35,139,r2q1rk1/pp1b1pp1/2pp4/6NQ/8/7P/PP3PP1/2R1R1K1 b - - 0 18,3,-79,0.5
2F56CB8E61AE7ABE,54,131,2q1r1k1/5pp1/1r2pnp1/1p1n4/p2P3B/2P2Q1P/BP3PP1/2R1R1K1 w - - 2 28,3,54,1.0
A90395959BFBF57F,84,154,8/1b5p/1P4p1/5pk1/1N6/p4P1P/5KP1/8 w - f6 0 43,3,-176,0.0
E06DEE0844266066,73,194,8/1p4p1/p6p/P2pk3/4n3/1NP3P1/1P2B1bP/2K5 b - - 0 37,3,-21,0.5
3CE43BB8E0368F4C,75,211,2n3r1/3bqkr1/1p1p1p1p/p1pPp2P/P1P1PpPQ/2P2P1N/1R5K/R2B4 b - - 21 38,3,-74,1.0
020EFE20092A864E,110,235,8/8/5kp1/pB6/P3P2p/3N2bP/r5P1/5K2 w - - 10 56,3,-414,0.0
5155B5375978D179,102,143,3R4/7k/5p2/1P2p3/2P1P3/2K4p/8/1r6 w - - 4 52,3,190,1.0
FC6838F9F7687451,147,230,8/3k4/5p2/1pbPpP1p/4P2P/1P6/8/4BK2 b - - 17 74,3,265,0.5
D5222908B0553C67,183,298,8/2n5/4p3/3pNk2/2pP4/p1P5/P1K5/8 b - - 38 92,3,-267,0.0
B1BF81B83866F200,123,253,8/3k1p2/p1p5/P1P1PP1p/5KbP/8/5B2/8 b - - 14 62,3,347,0.5
7C4F38484B491E87,56,79,1r4k1/2p3bp/1q1p4/p1nP1p2/b4B1P/1B2RP2/PP1Q2P1/1KN5 w - - 1 29,3,28,1.0
B224EFA096ED6BA1,109,158,8/6pk/3r4/3pR1K1/1N1Pr3/2P5/7P/8 b - - 7 55,3,-104,0.5
E2EB5DFCAA857425,69,130,3r4/5p2/2k2p2/3N4/4P1p1/2P3P1/P2p2KP/1R2b3 b - - 4 35,3,-238,0.5
4DC1541DD5D9DAD4,50,77,6k1/5pp1/1pr1qn1p/8/3B4/4P2P/1Q3PP1/R5K1 w - - 0 26,3,168,1.0
DCA2921366C0CFCC,40,133,r5k1/1p1qb1pp/1p2b3/1P3p2/r2Pp3/P3P1P1/3N1PBP/1R1Q1RK1 w - - 0 21,3,-18,0.0
80325FD72D79A382,32,62,r2qrbk1/3b1ppp/p1p5/8/3Bp3/1N4P1/PP2PP1P/2RQ1RK1 w - - 0 17,3,-13,0.5
BCB7B79B23504A3E,109,225,8/5pk1/3brp2/1q1p2p1/p2P1p2/P1Qb3P/1P1N1RP1/2R3K1 b - - 1 55,3,-214,0.0
75AC9AD83268F9AE,15,86,r1bqk2r/pp3ppp/2nb1n2/1Npp4/3P4/4PN2/PP2BPPP/R1BQK2R b KQkq - 4 8,0,17,0.5
A38D447322EFAD3B,82,157,4r1k1/5p2/1p1Q2p1/pP1Pn2p/r3Pp2/4qP1P/6P1/N4RRK w - - 2 42,3,-22,0.0
78BE95940537E182,42,53,r4rk1/1pqn3p/4pbp1/p1pp1n2/P4P2/1PP3PP/1B1PN1BK/R2Q1R2 w - - 0 22,3,20,0.5
9AF141B7318ACD7D,99,120,8/8/8/pKN2pk1/P1P5/8/2b3r1/2R5 b - - 8 50,3,66,0.5
13AF90EFD3CF1004,76,128,1r6/1p5p/3pkp2/8/PR6/1P6/5PP1/6K1 w - - 1 39,3,148,1.0
718C3D72AD3C8F98,36,117,r2r1nk1/p1qbppbp/6p1/1p1p2Nn/3P4/1NP1B1P1/PP3P1P/2RQRBK1 w - - 3 19,3,128,1.0
C730A9EF4A588641,59,103,5r2/rq2p1kp/3p1pp1/P1pP4/2NnPP2/1P1Q4/6PP/1R2R1K1 b - - 10 30,3,140,1.0
384FA9DFDE796837,113,189,6k1/5q2/5P2/pp1p1Q2/3B4/8/P2nKP2/8 b - - 4 57,3,247,1.0
505FB7C47819D4FF,32,92,rq2k2r/2pbbpp1/p2pp2p/1p1P4/4PB1P/P7/1PP1QPP1/2KR1BR1 w kq - 1 17,1,-4,0.0
EEB27EB18DED77F0,28,63,3r1rk1/2qb1ppp/p1nb1n2/1pp1p3/4P3/2P1NN2/PPB1QPPP/R1BR2K1 w - - 10 15,3,40,0.5
2D6CCA9439400A60,40,121,3q1rk1/4ppbp/n1p3p1/1pP4P/3P1Bn1/1bN2N2/4BPP1/2QR2K1 w - - 7 21,3,-115,0.0
8A26D87C3F1808EA,27,61,rnbqrnk1/4bppp/pp1p4/2pPp1PP/2P1P2N/2N1B3/PP3P2/R2QKBR1 b Q - 1 14,2,278,1.0
EE37444534095286,41,155,1nkrr3/1bp2p2/p2b1Np1/Ppp1p2p/4P2N/1P1P2P1/1BP2P1P/2KR1R2 b - - 1 21,3,-4,0.0
2852B235F83B696D,48,81,3r1bk1/p2rnpp1/qp1pp2p/8/2P4N/1P3QP1/PB2PP1P/2RR2K1 w - - 10 25,3,36,0.5
FD213D81EAF2217F,45,108,1rr3k1/3b1pp1/B1nppn1p/p1q5/P3P3/2N4P/1PNQ1PP1/1R1R2K1 b - - 6 23,3,-9,1.0
DB777A55FCD6A325,64,99,r4bkr/3q1p2/1n2p1pp/3pP3/Pn1P2P1/2N2N1R/5P1P/R1BQ3K w - - 9 33,1,53,1.0
885984473A8E1156,55,93,3q1rk1/1pQ2ppp/3Pb3/pP2p3/1nn1N3/1P3P2/2P4P/NK2R2R b - - 0 28,3,6,0.5
C61102ADF0E361B2,64,169,r5r1/2P2p1k/p6p/1p5n/2PQP2q/1B3b2/P1P3NB/1R2R1K1 w - - 2 33,3,-243,0.0
F277ACDAA9464CB3,130,156,8/8/7B/8/4k3/p4p2/2p2K2/r1N5 w - - 0 66,3,-874,0.0
9A18A33310544C9D,32,51,q4rk1/rbp1bppp/p3p3/1pNn4/3P4/5NP1/PP2PPBP/R1QR2K1 w - - 6 17,3,142,1.0
D7D14CCD74E65C69,231,279,8/8/1p2r2k/pPp3p1/P1KbN2p/5P1P/3R2P1/8 b - - 4 116,3,150,1.0
F2B43C2DABE2D37A,39,82,2rr2k1/1p3p1p/p4qp1/2np1b2/3N3P/4P1P1/PP1Q1PB1/R1R3K1 b - h3 0 20,3,19,0.0
EAFAA3519A3E5139,92,232,2q5/6k1/1pr2pp1/1Q2p2p/P1rpP2P/6P1/1RPR1P1K/8 w - - 5 47,3,-161,0.0
E36999CB0AC4D964,84,127,R7/P5pk/8/4p2p/8/r5P1/5P1P/5K2 w - - 0 43,3,362,1.0
CCDD3F61DB8137AF,80,116,1k5r/4r3/p2pQ3/2pPq3/2P5/PpN1PRP1/1P4B1/6K1 w - - 9 41,1,412,1.0
D7131C62F64F1127,76,163,6k1/4r1b1/1p1r2p1/p1p1n3/P2pB1P1/1P1P2BP/4R1K1/5R2 w - - 0 39,3,292,0.5
38DFBD77E5060CEE,25,81,r4rk1/1ppq1p1p/2npbbp1/4p3/1PP5/2NP1NP1/4PPBP/1R1Q1RK1 b - - 0 13,3,-6,1.0
A410612567A78017,28,75,r2qk2r/p2nbppp/npp1p3/4P3/2PP4/P3NN2/2Q2PPP/R1B1K2R w KQkq - 1 15,0,173,1.0
25B25457B91031C7,117,155,8/2b5/7k/3K3P/5p2/8/4B3/8 b - - 3 59,3,-2,0.5
3B9993856B7469EF,60,159,3r1bk1/1q3p2/1p2pnp1/7p/P2P1P2/PQ4P1/1B4NP/4R1K1 w - - 5 31,3,-55,0.0
A9B7D400A4EB8206,80,91,6k1/p5pp/1r5q/3Pnr2/2p5/2N2p1P/PPP4K/1R3QR1 w - - 0 41,3,-572,0.0
728FC2DF0CD6BECD,99,254,5bk1/3r1p2/P6p/6p1/8/1q6/2R3QP/2R4K b - - 6 50,3,245,1.0
7F561A843B409467,17,109,r1b1kb1r/1pq2ppp/p1nppn2/8/3NPP2/P1N1B2P/1PP3P1/R2QKB1R b KQkq - 0 9,0,23,1.0
CF08BACCC476C2B3,81,128,8/8/4kpp1/P3p2p/2R4P/6P1/R4PK1/1r1r4 b - - 2 41,1,-5,0.5
8F9A1086AF965B5F,67,94,8/1pk2ppp/4pb2/2P5/rP1NKPP1/4P3/1R5P/8 b - g3 0 34,3,216,0.0
D236D0B599DF9981,149,179,4b3/8/4k1pB/4P2p/p2K1P1P/P1P5/8/8 b - - 5 75,3,371,1.0
CABF3C1B66156D61,34,121,r3r1k1/1ppb1pp1/p1np1q1p/8/3NP3/1PP3P1/P2Q1PBP/R4RK1 w - - 1 18,3,23,1.0
580B4B99222CFA96,38,122,r3r3/pb2qpk1/1p3np1/1NppN2p/P2Pn3/1Q2P1P1/1P3PBP/R3R1K1 w - h6 0 20,3,-12,0.5
C1114D1CDCC2C6B1,90,126,8/8/2r3k1/p1p3pp/Pp2P3/1P3K1P/2P3R1/8 w - - 1 46,3,-46,0.0
C82C4B3EA5378C7A,38,120,r1r3k1/5ppp/4pn2/qNb1N3/P7/6P1/4PPKP/R2Q1R2 w - - 1 20,3,103,0.5
DE03FCBE733D6C12,166,301,8/3b4/1B3p2/4pk1p/2p4P/2P1K1P1/1P6/8 w - - 36 84,3,-28,0.5
A9F3DA836B78B82E,64,130,r7/5pk1/1nN1p1p1/1P5p/3PP2q/8/r5PP/1RQ3RK w - - 1 33,3,5,0.5
272C61EC0DA13001,270,386,8/8/4R1P1/2R5/1P6/K2k4/6r1/1r6 w - - 7 136,3,580,1.0
514A720A6638D109,106,119,8/8/8/1P2k1pp/3bB3/5P2/6KP/8 w - - 1 54,3,169,0.5
9C0252101DFA6EFC,44,93,2r2bk1/pb1q1pp1/5n1p/3prN2/1p2PNP1/P2P3P/1P4B1/R2Q1RK1 w - - 0 23,3,-72,1.0
A9F3A421A0D09733,21,122,rn1qr1k1/pb3ppp/1p1ppn2/2pP4/2P1P3/P1Q2P1N/1P2B1PP/R1B1K2R b KQ - 2 11,2,66,1.0
845D618ED0A354B0,159,200,8/3b3P/5k2/5p2/5K2/6P1/8/1B6 b - - 0 80,3,168,0.5
6A35F8ED3F71EEDF,67,107,1k6/prr2p1p/4p1p1/R7/1P2P3/PNn2KP1/5P1P/2R5 b - - 4 34,3,175,1.0
5BE6CAA7C0FA6E93,147,291,8/6p1/8/1pkP1p1P/n1p2b2/R1P5/5PB1/3K4 b - - 46 74,3,88,0.5
D8B61BCDB4A0B3C6,104,118,8/8/2p1k1p1/1p1n2Pp/1P2KB2/8/8/8 w - - 6 53,3,-518,0.0
4D1ED257CEA19F62,48,103,4rnk1/3n1pb1/pr1q3p/2pP1bp1/2P1p3/2N1B1PP/RPQ2P1N/R4BK1 w - - 5 25,3,110,0.5
AFB92E25ED3A238B,91,140,2k5/4R3/r3p3/2K4p/1P5P/5P2/5P2/8 b - h3 0 46,3,322,1.0
3F59A43D544004F7,132,152,8/4R3/8/8/r7/5k2/3K4/8 w - - 6 67,3,2,0.5
